Date,Product,Category,Region,Quantity,Discount (%),Sales,Profit,Year,Month,Month_Name,Day_No,Day_Name,Quarter
2023-07-13,Camera,Electronics,West,5,10,180000.0,31128.0,2023,7,July,13,Thursday,3
2024-08-17,Camera,Electronics,West,1,15,34000.0,6995.23,2024,8,August,17,Saturday,3
2022-04-01,Tablet,Electronics,South,3,10,54000.0,7136.1,2022,4,April,1,Friday,2
2024-12-12,Phone,Electronics,South,3,15,99450.0,24067.63,2024,12,December,12,Thursday,4
2024-05-09,Camera,Electronics,South,4,10,144000.0,26072.03,2024,5,May,9,Thursday,2
2023-07-10,Tablet,Electronics,West,4,20,64000.0,9934.63,2023,7,July,10,Monday,3
2022-06-05,Laptop,Electronics,East,3,5,199500.0,38323.73,2022,6,June,5,Sunday,2
2022-01-02,Tablet,Electronics,North,4,15,68000.0,12677.45,2022,1,January,2,Sunday,1
2024-04-04,Laptop,Electronics,South,1,10,63000.0,8695.8,2024,4,April,4,Thursday,2
2024-03-12,Smartwatch,Wearables,South,4,10,28800.0,8220.5,2024,3,March,12,Tuesday,1
2024-09-09,Smartwatch,Wearables,West,4,15,27200.0,4951.43,2024,9,September,9,Monday,3
2024-12-17,Camera,Electronics,East,5,0,260000.0,43848.96,2024,12,December,17,Tuesday,4
2023-05-08,Laptop,Electronics,South,2,5,133000.0,22489.56,2023,5,May,8,Monday,2
2023-10-31,Headphones,Accessories,West,3,20,7200.0,988.53,2023,10,October,31,Tuesday,4
2024-11-24,Tablet,Electronics,South,3,20,62400.0,10334.94,2024,11,November,24,Sunday,4
2022-03-16,Tablet,Electronics,West,1,15,17000.0,2517.28,2022,3,March,16,Wednesday,1
2024-08-01,Phone,Electronics,East,4,15,102000.0,23387.23,2024,8,August,1,Thursday,3
2023-01-06,Laptop,Electronics,North,5,10,315000.0,87671.99,2023,1,January,6,Friday,1
2023-08-10,Headphones,Accessories,West,5,15,12750.0,3019.96,2023,8,August,10,Thursday,3
2022-11-25,Smartwatch,Wearables,North,1,10,9360.0,2713.45,2022,11,November,25,Friday,4
2023-08-13,Tablet,Electronics,East,2,20,32000.0,5173.55,2023,8,August,13,Sunday,3
2024-02-16,Smartwatch,Wearables,East,1,20,6400.0,1882.89,2024,2,February,16,Friday,1
2022-10-31,Smartwatch,Wearables,East,1,15,6800.0,1036.65,2022,10,October,31,Monday,4
2023-08-02,Phone,Electronics,South,5,10,135000.0,36674.32,2023,8,August,2,Wednesday,3
2022-08-09,Tablet,Electronics,North,5,15,85000.0,12208.89,2022,8,August,9,Tuesday,3
2024-09-05,Phone,Electronics,North,5,15,127500.0,20419.73,2024,9,September,5,Thursday,3
2023-01-10,Laptop,Electronics,South,2,5,133000.0,32082.56,2023,1,January,10,Tuesday,1
2022-07-07,Phone,Electronics,South,1,15,25500.0,6101.3,2022,7,July,7,Thursday,3
2023-04-19,Smartwatch,Wearables,East,5,20,32000.0,7754.99,2023,4,April,19,Wednesday,2
2024-04-23,Laptop,Electronics,South,2,15,119000.0,28461.51,2024,4,April,23,Tuesday,2
2023-06-15,Tablet,Electronics,South,3,0,60000.0,12153.06,2023,6,June,15,Thursday,2
2024-12-06,Headphones,Accessories,West,4,20,12480.0,3196.92,2024,12,December,6,Friday,4
2024-12-24,Tablet,Electronics,East,3,15,66300.0,16030.83,2024,12,December,24,Tuesday,4
2024-08-20,Camera,Electronics,North,5,10,180000.0,37130.24,2024,8,August,20,Tuesday,3
2023-04-20,Tablet,Electronics,South,4,10,72000.0,15330.72,2023,4,April,20,Thursday,2
2024-08-03,Smartwatch,Wearables,East,1,10,7200.0,1524.07,2024,8,August,3,Saturday,3
2024-12-25,Phone,Electronics,East,4,20,124800.0,14893.39,2024,12,December,25,Wednesday,4
2023-06-01,Tablet,Electronics,North,5,5,95000.0,18001.7,2023,6,June,1,Thursday,2
2023-03-02,Smartwatch,Wearables,South,5,0,40000.0,8917.18,2023,3,March,2,Thursday,1
2022-05-13,Phone,Electronics,West,3,0,90000.0,9008.95,2022,5,May,13,Friday,2
2022-11-10,Tablet,Electronics,North,2,10,46800.0,6080.88,2022,11,November,10,Thursday,4
2023-08-14,Headphones,Accessories,North,4,10,10800.0,1704.9,2023,8,August,14,Monday,3
2024-10-05,Smartwatch,Wearables,East,2,10,14400.0,2035.47,2024,10,October,5,Saturday,4
2022-06-08,Tablet,Electronics,South,4,15,68000.0,10677.25,2022,6,June,8,Wednesday,2
2023-10-23,Phone,Electronics,West,2,10,54000.0,14764.11,2023,10,October,23,Monday,4
2024-01-18,Laptop,Electronics,South,4,10,252000.0,49435.79,2024,1,January,18,Thursday,1
2024-03-11,Tablet,Electronics,North,4,5,76000.0,16490.64,2024,3,March,11,Monday,1
2023-02-14,Laptop,Electronics,South,5,5,332500.0,96101.23,2023,2,February,14,Tuesday,1
2023-11-11,Camera,Electronics,South,3,5,148200.0,23116.93,2023,11,November,11,Saturday,4
2022-04-24,Phone,Electronics,North,4,0,120000.0,33627.8,2022,4,April,24,Sunday,2
2024-06-15,Laptop,Electronics,East,4,10,252000.0,65837.58,2024,6,June,15,Saturday,2
2024-12-14,Camera,Electronics,East,5,15,221000.0,26164.7,2024,12,December,14,Saturday,4
2022-03-06,Headphones,Accessories,South,2,20,4800.0,1334.21,2022,3,March,6,Sunday,1
2023-11-15,Headphones,Accessories,North,3,20,9360.0,2514.85,2023,11,November,15,Wednesday,4
2022-05-26,Phone,Electronics,North,4,0,120000.0,26689.68,2022,5,May,26,Thursday,2
2024-07-31,Laptop,Electronics,North,2,5,133000.0,33825.77,2024,7,July,31,Wednesday,3
2024-10-30,Tablet,Electronics,West,5,5,95000.0,25377.13,2024,10,October,30,Wednesday,4
2024-01-09,Headphones,Accessories,South,3,20,7200.0,1187.29,2024,1,January,9,Tuesday,1
2022-07-05,Smartwatch,Wearables,East,4,5,30400.0,3770.19,2022,7,July,5,Tuesday,3
2024-04-14,Laptop,Electronics,West,2,20,112000.0,27900.41,2024,4,April,14,Sunday,2
2024-03-19,Smartwatch,Wearables,East,4,20,25600.0,3490.12,2024,3,March,19,Tuesday,1
2022-06-20,Camera,Electronics,North,1,5,38000.0,4603.67,2022,6,June,20,Monday,2
2022-08-01,Smartwatch,Wearables,South,3,20,19200.0,5141.68,2022,8,August,1,Monday,3
2022-01-27,Tablet,Electronics,West,3,5,57000.0,7761.12,2022,1,January,27,Thursday,1
2024-10-10,Camera,Electronics,West,2,5,76000.0,15090.59,2024,10,October,10,Thursday,4
2024-12-27,Phone,Electronics,South,1,20,31200.0,6399.13,2024,12,December,27,Friday,4
2024-02-29,Headphones,Accessories,East,1,15,2550.0,760.68,2024,2,February,29,Thursday,1
2023-02-12,Tablet,Electronics,North,2,5,38000.0,8772.85,2023,2,February,12,Sunday,1
2022-03-15,Laptop,Electronics,West,3,10,189000.0,44050.35,2022,3,March,15,Tuesday,1
2023-08-01,Camera,Electronics,North,1,0,40000.0,11511.43,2023,8,August,1,Tuesday,3
2023-11-11,Phone,Electronics,South,1,10,35100.0,5125.16,2023,11,November,11,Saturday,4
2024-02-25,Phone,Electronics,South,3,5,85500.0,12529.81,2024,2,February,25,Sunday,1
2024-04-28,Smartwatch,Wearables,West,4,0,32000.0,7635.49,2024,4,April,28,Sunday,2
2024-05-19,Laptop,Electronics,West,3,15,178500.0,52198.89,2024,5,May,19,Sunday,2
2022-08-25,Laptop,Electronics,West,5,0,350000.0,76302.3,2022,8,August,25,Thursday,3
2023-12-28,Laptop,Electronics,West,3,20,218400.0,56475.28,2023,12,December,28,Thursday,4
2023-01-13,Laptop,Electronics,West,5,10,315000.0,61184.07,2023,1,January,13,Friday,1
2023-10-23,Laptop,Electronics,North,3,5,199500.0,47773.42,2023,10,October,23,Monday,4
2024-04-09,Tablet,Electronics,North,4,15,68000.0,10525.28,2024,4,April,9,Tuesday,2
2024-06-24,Laptop,Electronics,East,5,10,315000.0,62195.12,2024,6,June,24,Monday,2
2023-01-11,Headphones,Accessories,South,2,20,4800.0,718.24,2023,1,January,11,Wednesday,1
2023-09-11,Tablet,Electronics,North,2,20,32000.0,3424.95,2023,9,September,11,Monday,3
2023-10-15,Tablet,Electronics,South,4,5,76000.0,18008.85,2023,10,October,15,Sunday,4
2024-10-29,Tablet,Electronics,East,1,0,20000.0,4763.83,2024,10,October,29,Tuesday,4
2022-07-15,Headphones,Accessories,West,2,15,5100.0,837.87,2022,7,July,15,Friday,3
2024-03-17,Camera,Electronics,East,3,0,120000.0,32168.63,2024,3,March,17,Sunday,1
2024-06-11,Phone,Electronics,South,3,20,72000.0,8711.36,2024,6,June,11,Tuesday,2
2024-12-20,Headphones,Accessories,West,3,15,9945.0,1524.26,2024,12,December,20,Friday,4
2024-07-25,Phone,Electronics,North,4,15,102000.0,17109.65,2024,7,July,25,Thursday,3
2024-04-26,Tablet,Electronics,West,1,5,19000.0,5158.75,2024,4,April,26,Friday,2
2024-03-28,Phone,Electronics,West,4,0,120000.0,32341.87,2024,3,March,28,Thursday,1
2023-07-18,Tablet,Electronics,South,1,10,18000.0,3005.0,2023,7,July,18,Tuesday,3
2023-09-26,Smartwatch,Wearables,East,5,20,32000.0,6053.31,2023,9,September,26,Tuesday,3
2023-11-10,Smartwatch,Wearables,South,1,15,8840.0,1755.84,2023,11,November,10,Friday,4
2024-10-14,Headphones,Accessories,West,4,5,11400.0,1822.81,2024,10,October,14,Monday,4
2022-01-08,Phone,Electronics,North,4,5,114000.0,32175.21,2022,1,January,8,Saturday,1
2024-12-04,Tablet,Electronics,East,5,15,110500.0,15733.27,2024,12,December,4,Wednesday,4
2022-12-10,Laptop,Electronics,West,2,0,182000.0,28199.8,2022,12,December,10,Saturday,4
2024-03-06,Camera,Electronics,East,5,20,160000.0,32941.26,2024,3,March,6,Wednesday,1
2024-11-16,Camera,Electronics,North,4,0,208000.0,61675.15,2024,11,November,16,Saturday,4
2024-04-28,Phone,Electronics,South,2,20,48000.0,8034.11,2024,4,April,28,Sunday,2
2022-03-03,Headphones,Accessories,South,2,15,5100.0,546.15,2022,3,March,3,Thursday,1
2024-12-21,Camera,Electronics,South,5,5,247000.0,43759.18,2024,12,December,21,Saturday,4
2023-02-26,Tablet,Electronics,East,1,10,18000.0,5317.25,2023,2,February,26,Sunday,1
2023-09-25,Laptop,Electronics,West,1,10,63000.0,9986.97,2023,9,September,25,Monday,3
2024-03-02,Tablet,Electronics,West,2,15,34000.0,3946.1,2024,3,March,2,Saturday,1
2023-07-05,Phone,Electronics,North,2,20,48000.0,5182.17,2023,7,July,5,Wednesday,3
2023-08-29,Phone,Electronics,West,3,10,81000.0,23812.89,2023,8,August,29,Tuesday,3
2023-06-09,Tablet,Electronics,East,2,0,40000.0,5569.57,2023,6,June,9,Friday,2
2024-06-17,Laptop,Electronics,South,3,20,168000.0,33809.28,2024,6,June,17,Monday,2
2022-06-12,Phone,Electronics,North,5,5,142500.0,35829.81,2022,6,June,12,Sunday,2
2024-02-26,Headphones,Accessories,North,5,15,12750.0,3733.47,2024,2,February,26,Monday,1
2024-06-28,Smartwatch,Wearables,North,2,15,13600.0,2168.64,2024,6,June,28,Friday,2
2024-09-08,Phone,Electronics,East,1,0,30000.0,5890.79,2024,9,September,8,Sunday,3
2023-01-14,Laptop,Electronics,South,2,5,133000.0,14076.63,2023,1,January,14,Saturday,1
2022-06-22,Smartwatch,Wearables,East,5,0,40000.0,11184.89,2022,6,June,22,Wednesday,2
2024-09-26,Phone,Electronics,North,2,0,60000.0,17020.81,2024,9,September,26,Thursday,3
2022-03-05,Phone,Electronics,North,3,5,85500.0,21377.72,2022,3,March,5,Saturday,1
2024-09-01,Laptop,Electronics,South,5,10,315000.0,43711.79,2024,9,September,1,Sunday,3
2022-03-07,Tablet,Electronics,West,4,10,72000.0,10815.67,2022,3,March,7,Monday,1
2023-04-03,Phone,Electronics,West,3,20,72000.0,19972.24,2023,4,April,3,Monday,2
2023-03-29,Tablet,Electronics,East,4,0,80000.0,10795.4,2023,3,March,29,Wednesday,1
2024-09-05,Camera,Electronics,South,1,15,34000.0,6286.44,2024,9,September,5,Thursday,3
2022-06-27,Headphones,Accessories,South,3,5,8550.0,2455.0,2022,6,June,27,Monday,2
2022-10-07,Laptop,Electronics,East,4,15,238000.0,41172.04,2022,10,October,7,Friday,4
2022-12-10,Smartwatch,Wearables,East,5,5,49400.0,6394.19,2022,12,December,10,Saturday,4
2024-11-06,Phone,Electronics,South,5,10,175500.0,36734.01,2024,11,November,6,Wednesday,4
2022-10-23,Phone,Electronics,East,1,0,30000.0,4204.08,2022,10,October,23,Sunday,4
2022-07-21,Headphones,Accessories,South,2,5,5700.0,989.65,2022,7,July,21,Thursday,3
2024-08-19,Laptop,Electronics,South,2,5,133000.0,37777.17,2024,8,August,19,Monday,3
2023-11-15,Camera,Electronics,South,3,10,140400.0,26333.78,2023,11,November,15,Wednesday,4
2023-01-10,Camera,Electronics,North,2,10,72000.0,19704.49,2023,1,January,10,Tuesday,1
2022-02-04,Camera,Electronics,North,4,5,152000.0,40677.85,2022,2,February,4,Friday,1
2022-01-29,Headphones,Accessories,West,4,0,12000.0,1612.93,2022,1,January,29,Saturday,1
2024-02-14,Laptop,Electronics,South,1,20,56000.0,6042.63,2024,2,February,14,Wednesday,1
2022-08-09,Phone,Electronics,East,4,10,108000.0,30762.12,2022,8,August,9,Tuesday,3
2022-02-22,Laptop,Electronics,North,4,15,238000.0,54482.63,2022,2,February,22,Tuesday,1
2024-03-01,Camera,Electronics,North,4,15,136000.0,34677.1,2024,3,March,1,Friday,1
2022-03-17,Smartwatch,Wearables,East,5,10,36000.0,5244.76,2022,3,March,17,Thursday,1
2023-05-09,Laptop,Electronics,South,5,0,350000.0,85530.15,2023,5,May,9,Tuesday,2
2022-04-27,Smartwatch,Wearables,East,3,5,22800.0,3622.83,2022,4,April,27,Wednesday,2
2022-10-07,Laptop,Electronics,West,4,10,252000.0,47720.33,2022,10,October,7,Friday,4
2024-01-16,Smartwatch,Wearables,South,5,10,36000.0,7179.91,2024,1,January,16,Tuesday,1
2024-08-06,Headphones,Accessories,South,5,5,14250.0,3692.7,2024,8,August,6,Tuesday,3
2024-02-03,Smartwatch,Wearables,South,5,10,36000.0,9534.2,2024,2,February,3,Saturday,1
2022-10-22,Phone,Electronics,East,3,10,81000.0,11627.84,2022,10,October,22,Saturday,4
2024-10-14,Smartwatch,Wearables,East,2,0,16000.0,3205.97,2024,10,October,14,Monday,4
2024-11-10,Laptop,Electronics,West,3,15,232050.0,56879.21,2024,11,November,10,Sunday,4
2024-04-21,Phone,Electronics,North,3,0,90000.0,16137.46,2024,4,April,21,Sunday,2
2024-11-25,Tablet,Electronics,East,3,15,66300.0,9950.33,2024,11,November,25,Monday,4
2023-05-12,Headphones,Accessories,North,4,0,12000.0,1742.66,2023,5,May,12,Friday,2
2022-07-25,Tablet,Electronics,South,1,5,19000.0,1997.19,2022,7,July,25,Monday,3
2023-03-02,Phone,Electronics,East,3,0,90000.0,16841.71,2023,3,March,2,Thursday,1
2022-02-13,Smartwatch,Wearables,South,2,15,13600.0,2897.64,2022,2,February,13,Sunday,1
2023-08-28,Camera,Electronics,South,5,0,200000.0,51917.01,2023,8,August,28,Monday,3
2023-03-30,Tablet,Electronics,South,3,20,48000.0,10080.54,2023,3,March,30,Thursday,1
2023-08-18,Phone,Electronics,North,2,15,51000.0,11244.84,2023,8,August,18,Friday,3
2023-05-22,Laptop,Electronics,South,5,10,315000.0,59998.79,2023,5,May,22,Monday,2
2024-03-04,Phone,Electronics,South,1,20,24000.0,5820.96,2024,3,March,4,Monday,1
2022-01-21,Camera,Electronics,South,4,15,136000.0,20060.57,2022,1,January,21,Friday,1
2023-09-12,Phone,Electronics,South,1,0,30000.0,6734.67,2023,9,September,12,Tuesday,3
2023-02-18,Camera,Electronics,West,3,15,102000.0,28044.43,2023,2,February,18,Saturday,1
2024-12-30,Camera,Electronics,North,2,5,98800.0,24436.04,2024,12,December,30,Monday,4
2022-12-03,Headphones,Accessories,West,5,5,18525.0,2249.92,2022,12,December,3,Saturday,4
2024-06-28,Tablet,Electronics,West,3,5,57000.0,9509.76,2024,6,June,28,Friday,2
2022-10-03,Tablet,Electronics,West,1,15,17000.0,4005.33,2022,10,October,3,Monday,4
2024-06-10,Tablet,Electronics,North,4,20,64000.0,15787.63,2024,6,June,10,Monday,2
2022-01-13,Smartwatch,Wearables,East,4,5,30400.0,4759.29,2022,1,January,13,Thursday,1
2024-10-23,Camera,Electronics,South,4,15,136000.0,28316.0,2024,10,October,23,Wednesday,4
2024-09-04,Smartwatch,Wearables,West,1,15,6800.0,1523.01,2024,9,September,4,Wednesday,3
2024-08-31,Camera,Electronics,East,2,0,80000.0,12387.3,2024,8,August,31,Saturday,3
2022-06-24,Smartwatch,Wearables,South,5,10,36000.0,3844.69,2022,6,June,24,Friday,2
2022-08-29,Headphones,Accessories,North,3,5,8550.0,1590.82,2022,8,August,29,Monday,3
2023-07-01,Tablet,Electronics,West,1,10,18000.0,5014.3,2023,7,July,1,Saturday,3
2022-01-14,Laptop,Electronics,East,4,15,238000.0,53437.48,2022,1,January,14,Friday,1
2023-12-26,Smartwatch,Wearables,North,3,15,26520.0,2723.22,2023,12,December,26,Tuesday,4
2022-01-03,Headphones,Accessories,East,4,15,10200.0,1487.38,2022,1,January,3,Monday,1
2023-11-22,Tablet,Electronics,South,1,20,20800.0,4278.77,2023,11,November,22,Wednesday,4
2024-01-17,Headphones,Accessories,North,2,0,6000.0,1775.85,2024,1,January,17,Wednesday,1
2024-02-08,Camera,Electronics,East,2,20,64000.0,17524.08,2024,2,February,8,Thursday,1
2024-05-21,Laptop,Electronics,North,3,5,199500.0,31258.85,2024,5,May,21,Tuesday,2
2023-05-10,Phone,Electronics,North,1,5,28500.0,6554.89,2023,5,May,10,Wednesday,2
2023-02-21,Phone,Electronics,West,3,10,81000.0,21029.81,2023,2,February,21,Tuesday,1
2023-09-20,Camera,Electronics,West,5,5,190000.0,54829.89,2023,9,September,20,Wednesday,3
2024-12-11,Smartwatch,Wearables,West,4,0,41600.0,4218.08,2024,12,December,11,Wednesday,4
2024-10-17,Tablet,Electronics,North,4,10,72000.0,8516.93,2024,10,October,17,Thursday,4
2022-05-22,Headphones,Accessories,West,3,0,9000.0,1258.37,2022,5,May,22,Sunday,2
2022-02-15,Camera,Electronics,North,5,15,170000.0,30621.31,2022,2,February,15,Tuesday,1
2024-04-23,Tablet,Electronics,West,1,0,20000.0,3880.42,2024,4,April,23,Tuesday,2
2024-10-05,Phone,Electronics,North,1,20,24000.0,4938.41,2024,10,October,5,Saturday,4
2022-01-10,Phone,Electronics,North,3,10,81000.0,9763.78,2022,1,January,10,Monday,1
2023-10-26,Camera,Electronics,West,2,0,80000.0,14695.6,2023,10,October,26,Thursday,4
2023-07-27,Headphones,Accessories,West,5,15,12750.0,3527.39,2023,7,July,27,Thursday,3
2023-10-11,Camera,Electronics,South,3,10,108000.0,25289.79,2023,10,October,11,Wednesday,4
2024-07-01,Smartwatch,Wearables,West,3,10,21600.0,2697.85,2024,7,July,1,Monday,3
2023-10-02,Smartwatch,Wearables,South,4,0,32000.0,4095.23,2023,10,October,2,Monday,4
2023-09-08,Smartwatch,Wearables,East,1,20,6400.0,730.22,2023,9,September,8,Friday,3
2023-11-29,Camera,Electronics,West,4,20,166400.0,23360.68,2023,11,November,29,Wednesday,4
2024-06-27,Phone,Electronics,West,1,5,28500.0,7172.0,2024,6,June,27,Thursday,2
2022-06-27,Tablet,Electronics,North,2,0,40000.0,6873.77,2022,6,June,27,Monday,2
2024-05-18,Smartwatch,Wearables,North,1,20,6400.0,668.46,2024,5,May,18,Saturday,2
2024-10-26,Laptop,Electronics,South,4,0,280000.0,40496.5,2024,10,October,26,Saturday,4
2024-05-02,Laptop,Electronics,East,2,15,119000.0,19345.45,2024,5,May,2,Thursday,2
2022-11-03,Headphones,Accessories,West,3,10,10530.0,1370.47,2022,11,November,3,Thursday,4
2023-07-02,Camera,Electronics,West,3,5,114000.0,14514.48,2023,7,July,2,Sunday,3
2022-11-23,Laptop,Electronics,North,4,15,309400.0,64405.93,2022,11,November,23,Wednesday,4
2023-01-30,Camera,Electronics,East,2,0,80000.0,11921.47,2023,1,January,30,Monday,1
2022-10-27,Phone,Electronics,West,2,0,60000.0,10678.34,2022,10,October,27,Thursday,4
2024-01-19,Smartwatch,Wearables,South,3,0,24000.0,3618.26,2024,1,January,19,Friday,1
2022-10-12,Smartwatch,Wearables,East,3,15,20400.0,3873.79,2022,10,October,12,Wednesday,4
2022-11-26,Tablet,Electronics,East,2,20,41600.0,6472.5,2022,11,November,26,Saturday,4
2022-02-19,Smartwatch,Wearables,East,5,10,36000.0,6159.94,2022,2,February,19,Saturday,1
2024-02-12,Phone,Electronics,East,1,10,27000.0,4498.94,2024,2,February,12,Monday,1
2023-01-13,Laptop,Electronics,South,1,10,63000.0,6318.69,2023,1,January,13,Friday,1
2024-09-26,Headphones,Accessories,North,3,0,9000.0,1613.55,2024,9,September,26,Thursday,3
2024-02-13,Camera,Electronics,South,2,15,68000.0,19792.46,2024,2,February,13,Tuesday,1
2024-12-19,Camera,Electronics,West,4,5,197600.0,24407.63,2024,12,December,19,Thursday,4
2024-05-17,Laptop,Electronics,North,3,20,168000.0,30950.6,2024,5,May,17,Friday,2
2022-01-03,Laptop,Electronics,East,3,15,178500.0,48948.62,2022,1,January,3,Monday,1
2024-01-18,Headphones,Accessories,West,2,15,5100.0,1367.2,2024,1,January,18,Thursday,1
2022-10-02,Phone,Electronics,East,3,20,72000.0,8213.7,2022,10,October,2,Sunday,4
2022-08-03,Tablet,Electronics,East,5,10,90000.0,14167.52,2022,8,August,3,Wednesday,3
2022-11-25,Tablet,Electronics,North,3,20,62400.0,18426.56,2022,11,November,25,Friday,4
2022-09-12,Camera,Electronics,West,1,0,40000.0,8732.2,2022,9,September,12,Monday,3
2022-05-06,Camera,Electronics,North,4,10,144000.0,23163.18,2022,5,May,6,Friday,2
2024-02-06,Tablet,Electronics,West,1,20,16000.0,3644.05,2024,2,February,6,Tuesday,1
2022-08-05,Smartwatch,Wearables,West,5,15,34000.0,8901.89,2022,8,August,5,Friday,3
2024-04-11,Phone,Electronics,West,1,0,30000.0,5244.31,2024,4,April,11,Thursday,2
2022-07-01,Laptop,Electronics,West,2,20,112000.0,22440.49,2022,7,July,1,Friday,3
2022-11-30,Smartwatch,Wearables,East,3,5,29640.0,3718.13,2022,11,November,30,Wednesday,4
2023-05-26,Tablet,Electronics,North,3,5,57000.0,14300.45,2023,5,May,26,Friday,2
2023-01-18,Tablet,Electronics,East,2,0,40000.0,4563.24,2023,1,January,18,Wednesday,1
2022-11-28,Phone,Electronics,West,2,0,78000.0,18697.38,2022,11,November,28,Monday,4
2024-06-18,Laptop,Electronics,South,2,10,126000.0,30839.32,2024,6,June,18,Tuesday,2
2023-10-04,Headphones,Accessories,East,1,5,2850.0,412.84,2023,10,October,4,Wednesday,4
2023-09-26,Smartwatch,Wearables,South,3,20,19200.0,3235.24,2023,9,September,26,Tuesday,3
2023-03-27,Tablet,Electronics,South,4,5,76000.0,15310.43,2023,3,March,27,Monday,1
2022-07-15,Smartwatch,Wearables,South,3,0,24000.0,3480.57,2022,7,July,15,Friday,3
2023-04-03,Tablet,Electronics,North,4,20,64000.0,10755.38,2023,4,April,3,Monday,2
2024-04-09,Headphones,Accessories,North,1,20,2400.0,467.59,2024,4,April,9,Tuesday,2
2022-09-14,Tablet,Electronics,West,5,15,85000.0,17009.69,2022,9,September,14,Wednesday,3
2022-01-09,Smartwatch,Wearables,South,3,5,22800.0,3288.0,2022,1,January,9,Sunday,1
2024-01-31,Headphones,Accessories,West,2,10,5400.0,1029.63,2024,1,January,31,Wednesday,1
2024-08-06,Phone,Electronics,West,4,10,108000.0,26368.64,2024,8,August,6,Tuesday,3
2024-12-18,Tablet,Electronics,East,4,10,93600.0,16306.87,2024,12,December,18,Wednesday,4
2024-06-05,Headphones,Accessories,North,3,0,9000.0,1219.31,2024,6,June,5,Wednesday,2
